trajectory_id,direction,replicate,crossing_time,ordered_slope_mean,shuffle_slope_mean,slope_difference,ordered_forecast_mean,shuffle_forecast_mean,forecast_difference,ordered_positive_slope_fraction,shuffle_positive_slope_fraction,positive_slope_fraction_difference,ordered_any_alarm,shuffle_any_alarm,any_alarm_difference,stationary_slope_mean,stationary_forecast_mean,stationary_positive_slope_fraction,stationary_any_alarm
noise:event,noise,35,15,0.005958474337031257,0.00035188991545367,0.0056065844215775875,0.2414607902139471,0.21044786871805357,0.03101292149589352,1.0,0.5383333333333334,0.46166666666666656,True,0.39166666666666666,0.6083333333333334,-0.0020507484680879944,0.17312890392688463,0.2,False
noise:event,noise,36,15,0.005567409133778766,0.0007922381634358495,0.004775170970342916,0.24096393428517318,0.21487046801935056,0.026093466265822624,1.0,0.5608333333333334,0.4391666666666666,False,0.15,-0.15,-0.007757864955280788,0.1468351859264137,0.0,False
noise:event,noise,37,15,0.0051683245563028425,0.001056075984043337,0.004112248572259506,0.2193749527907988,0.20032079230754843,0.01905416048325037,1.0,0.5875,0.4125,False,0.15833333333333333,-0.15833333333333333,0.0008330532710141607,0.19776503921232705,0.6,False
noise:event,noise,38,15,0.004127795187715548,0.001449474757388596,0.002678320430326952,0.23913056887820497,0.22408750787595264,0.015043061002252334,0.6,0.5916666666666667,0.008333333333333304,True,0.8791666666666667,0.12083333333333335,0.002177438898058414,0.1849715436989901,0.8,False
noise:event,noise,39,15,0.006914775553355944,0.0022731734536124283,0.004641602099743515,0.245385254308427,0.22071682599192027,0.02466842831650673,1.0,0.5683333333333335,0.43166666666666653,True,1.0,0.0,-0.0009880348963843628,0.16866395963599531,0.2,False
noise:event,noise,40,15,0.010034569394866733,0.003093319407155055,0.006941249987711678,0.2691440809952485,0.23164297011802584,0.03750111087722266,1.0,0.6058333333333333,0.39416666666666667,True,1.0,0.0,-0.0032943333566440593,0.16739630932558083,0.4,False
noise:event,noise,41,15,0.010222166416673239,0.0009781435935681012,0.009244022823105137,0.2616738457344136,0.20916093374978997,0.05251291198462363,1.0,0.5608333333333334,0.4391666666666666,True,0.45416666666666666,0.5458333333333334,0.0008381407854832679,0.17750312875588423,0.6,False
noise:event,noise,42,15,0.010441875858731825,0.001674235576643774,0.008767640282088051,0.27424194192093876,0.2268597327577572,0.04738220916318156,1.0,0.5675,0.4325,True,0.9208333333333333,0.07916666666666672,-0.0025667189584324774,0.1778225856339382,0.2,False
noise:event,noise,43,15,0.004969671836872562,0.000710020513818854,0.004259651323053708,0.2375129090453485,0.21365092074936795,0.023861988295980546,0.8,0.5583333333333333,0.2416666666666667,True,0.23333333333333334,0.7666666666666666,-0.0023564050664280616,0.16302375847960585,0.2,False
noise:event,noise,44,15,0.00947351625919155,0.0013992951081659678,0.008074221151025582,0.27534399915949626,0.22806936476181264,0.04727463439768362,0.8,0.5566666666666666,0.2433333333333334,True,0.8708333333333333,0.12916666666666665,0.002048814442007225,0.17843673796299156,0.8,False
noise:event,noise,45,15,0.007836139859012246,0.0016827019016300879,0.006153437957382157,0.26101143179386294,0.22664764000774276,0.034363791786120174,1.0,0.5950000000000001,0.4049999999999999,True,0.9208333333333333,0.07916666666666672,8.999344817041287e-05,0.1762134571325804,0.6,False
noise:event,noise,46,15,0.008573682413438775,0.0010715328110590147,0.00750214960237976,0.2561344379574682,0.2146355618672194,0.0414988760902488,1.0,0.5725,0.4275,True,0.49166666666666664,0.5083333333333333,-0.0009581130167312477,0.16747071851141684,0.4,False
noise:event,noise,47,15,0.008910028079096782,0.0014787190628090326,0.0074313090162877495,0.26305426494840684,0.21750181044795144,0.04555245450045539,1.0,0.5916666666666667,0.4083333333333333,True,0.6916666666666667,0.30833333333333335,0.000598004915291879,0.18081834412719383,0.8,False
noise:event,noise,48,15,0.009847453349544236,0.0009584911001024911,0.008888962249441745,0.26967148098367383,0.21968769191708373,0.049983789066590095,0.8,0.5533333333333333,0.2466666666666667,True,0.7541666666666667,0.24583333333333335,-0.0013198656597695221,0.16786128957599916,0.6,False
noise:event,noise,49,15,0.006002463579895199,0.0009857180223539139,0.005016745557541285,0.24935679017508866,0.22049986267789914,0.028856927497189516,1.0,0.575,0.42500000000000004,True,0.5791666666666667,0.4208333333333333,0.0015179843748481662,0.1916581583373219,0.6,False
noise:event,noise,50,15,0.00697811573593328,0.0013907727786828103,0.005587342957250469,0.2588964550345489,0.2283007249228371,0.030595730111711794,1.0,0.5924999999999999,0.4075000000000001,True,0.875,0.125,0.0009172861883807628,0.1795669871694108,0.4,False
noise:event,noise,51,15,0.007798450289288018,0.0005426622718571225,0.007255788017430896,0.25434050375422984,0.21137750203501113,0.04296300171921871,1.0,0.5474999999999999,0.4525000000000001,True,0.1875,0.8125,0.0007669657854501657,0.17484765866141155,0.8,False
noise:event,noise,52,15,0.0066239081537761094,0.0015188053656441673,0.005105102788131942,0.24235111086787603,0.21316181028159437,0.029189300586281663,1.0,0.5858333333333333,0.4141666666666667,True,0.8125,0.1875,-0.002911943713239879,0.17681861246681133,0.2,False
noise:event,noise,53,15,0.009260576897828743,0.0016994042947233547,0.007561172603105388,0.26124734219759277,0.21528118162364948,0.04596616057394329,1.0,0.5833333333333334,0.41666666666666663,True,0.8375,0.16249999999999998,-0.0018019351235200765,0.16690409228246236,0.2,False
noise:event,noise,54,15,0.00129235608314898,0.0009744384939920028,0.00031791758915697725,0.2127462017435478,0.21599331365923985,-0.003247111915692047,0.6,0.5633333333333332,0.036666666666666736,False,0.43333333333333335,-0.43333333333333335,-0.0009121112554285559,0.18099810377428835,0.4,False
noise:event,noise,55,15,0.004419589680761137,0.0005183800692068225,0.003901209611554315,0.23112507897710444,0.21408819340580496,0.01703688557129948,1.0,0.5358333333333334,0.4641666666666666,False,0.20416666666666666,-0.20416666666666666,0.002544859984707966,0.19398184889295944,0.8,False
noise:event,noise,56,15,0.013915195929510108,0.0009362822201038769,0.012978913709406232,0.30214842096950995,0.22268414456980246,0.07946427639970749,1.0,0.55,0.44999999999999996,True,0.7666666666666667,0.23333333333333328,0.0010658807886218418,0.18451146924021286,0.8,False
noise:event,noise,57,15,0.007694725430022517,0.0006583306036849154,0.007036394826337602,0.24636546593726588,0.2036718285921614,0.04269363734510448,1.0,0.5299999999999999,0.4700000000000001,True,0.18333333333333332,0.8166666666666667,-0.0009687781550652445,0.1690154579494731,0.2,False
noise:event,noise,58,15,0.010348121792031284,0.0009729208119899253,0.009375200980041359,0.2689575679942115,0.21302834619245084,0.05592922180176066,1.0,0.5549999999999999,0.44500000000000006,True,0.48333333333333334,0.5166666666666666,0.0007602961946135331,0.18689766659813886,0.8,False
noise:event,noise,59,15,0.003318506361371308,0.0003887561911677849,0.002929750170203523,0.2200057798489392,0.20309972725168393,0.016906052597255278,1.0,0.5383333333333333,0.46166666666666667,False,0.0,0.0,0.003532436180740286,0.20064133432526524,1.0,True
